mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,decision_flipped
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_015,0.05,-20.109375,2.234375,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,9.563533967593685e-05,False
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_015,0.05,-18.234375,1.390625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,0.00010535494948271662,False
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_015,0.05,-20.6875,1.90625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,0.00010535494948271662,False
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_015,0.05,-21.03125,1.75,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,0.00010788800864247605,False
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_015,0.05,-21.28125,1.53125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,0.00010788800864247605,False
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_015,0.05,-21.6875,1.15625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,0.00010788800864247605,False
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_015,0.05,-20.640625,1.453125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,0.00010788800864247605,False
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_015,0.05,-20.96875,1.59375,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.31028780972262754,1.4290872579037641,0.00010788800864247605,False
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_015,0.1,16.8515625,-0.94921875,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001569026499055326,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_015,0.1,16.921875,-0.83984375,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001569026499055326,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_015,0.1,17.296875,-0.9658203125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001569026499055326,False
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_015,0.1,17.609375,-1.109375,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001569026499055326,False
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_015,0.1,17.1640625,-1.318359375,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001569026499055326,False
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_015,0.1,16.79296875,-0.56640625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001569026499055326,False
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_015,0.1,17.3828125,-1.080078125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001789099769666791,False
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_015,0.1,17.3046875,-1.286376953125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.0001789099769666791,False
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_015,0.1,16.421875,-0.421875,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_015,0.1,17.2421875,-1.390625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_015,0.1,-18.109375,3.984375,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_015,0.1,-18.25,3.8125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_015,0.1,-18.3125,4.03125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_015,0.1,-16.296875,3.328125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_015,0.1,-18.6875,3.90625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_015,0.1,-18.75,4.03125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_015,0.1,-19.15625,3.65625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_015,0.1,-19.125,3.71875,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_015,0.1,-18.46875,3.625,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_015,0.1,-18.984375,3.578125,warmth,,random,015,raw,additive,sd_matched,0.21712306789283722,0.6205756194452551,2.8581745158075282,0.00022054981673136353,False
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,-0.1,20.140625,2.33984375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.00012544335913844407,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,-0.1,19.6328125,1.87109375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000129670777823776,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,-0.1,20.34375,2.0810546875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000218616594793275,False
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,-0.1,20.71875,2.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000218616594793275,False
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,-0.1,20.0625,1.580078125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000218616594793275,False
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,-0.1,19.234375,1.875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000218616594793275,False
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,-0.1,20.28125,1.818359375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000218616594793275,False
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,-0.1,20.359375,1.768310546875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000218616594793275,False
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,-0.1,18.86328125,2.01953125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,-0.1,20.546875,1.9140625,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,-0.1,-20.3125,1.78125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,-0.1,-20.5625,1.5,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,-0.1,-19.9140625,2.4296875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,-0.1,-18.015625,1.609375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,-0.1,-20.796875,1.796875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,-0.1,-21.5,1.28125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,-0.1,-20.96875,1.84375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,-0.1,-21.359375,1.484375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.000309028138872236,False
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_016,-0.1,-19.78125,2.3125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.0003135539300274104,False
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_016,-0.1,-20.859375,1.703125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.5622630634985639,-2.8581745158075282,0.0003135539300274104,False
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,-0.05,19.0,1.19921875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,6.243264942895621e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,-0.05,18.587890625,0.826171875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,6.243264942895621e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,-0.05,19.3515625,1.0888671875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,6.243264942895621e-05,False
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,-0.05,20.0703125,1.3515625,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,6.755916547263041e-05,False
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,-0.05,19.4140625,0.931640625,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,6.755916547263041e-05,False
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,-0.05,18.21484375,0.85546875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,6.755916547263041e-05,False
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,-0.05,19.453125,0.990234375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,7.729558274149895e-05,False
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,-0.05,19.6015625,1.010498046875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,7.729558274149895e-05,False
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,-0.05,18.0302734375,1.1865234375,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,-0.05,19.9296875,1.296875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,-0.05,-21.09375,1.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,-0.05,-21.3125,0.75,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,-0.05,-20.9375,1.40625,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,-0.05,-18.921875,0.703125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,-0.05,-21.515625,1.078125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,-0.05,-22.3125,0.46875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,-0.05,-21.8125,1.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,-0.05,-22.1875,0.65625,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00011757484753616154,False
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_016,-0.05,-20.921875,1.171875,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00012308043369557709,False
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_016,-0.05,-21.75,0.8125,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,-0.28113153174928196,-1.4290872579037641,0.00012308043369557709,False
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_016,0.0,17.80078125,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_016,0.0,17.76171875,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_016,0.0,18.2626953125,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_016,0.0,18.71875,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_016,0.0,18.482421875,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_016,0.0,17.359375,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_016,0.0,18.462890625,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_016,0.0,18.591064453125,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_016,0.0,16.84375,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_016,0.0,18.6328125,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_016,0.0,-22.09375,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_016,0.0,-22.0625,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_016,0.0,-22.34375,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_016,0.0,-19.625,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_016,0.0,-22.59375,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_016,0.0,-22.78125,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_016,0.0,-22.8125,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_016,0.0,-22.84375,0.0,warmth,,random,016,raw,additive,sd_matched,0.19672104008656244,0.0,0.0,0.0,False
