mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift
steering,competence,random_037,0.1,0.0625,0.015625,0.109375,8,additive,sd_matched,0.23693926140007462,0.4081189937687681,1.722462505188849,0.0002166562044294551
steering,competence,random_037,0.1,0.0625,0.015625,0.109375,8,norm_preserving,sd_matched,0.23693926140007462,0.4081189937687681,1.722462505188849,0.0002166562044294551
steering,competence,random_038,-0.1,0.046875,-0.03125,0.140625,8,additive,sd_matched,0.19699255413239644,-0.33931228829443755,-1.7224625051888491,0.00010073871817439795
steering,competence,random_038,-0.1,0.046875,-0.03125,0.140625,8,norm_preserving,sd_matched,0.19699255413239644,-0.33931228829443755,-1.7224625051888491,0.00010073871817439795
steering,competence,random_038,-0.05,0.0,-0.0625,0.0625,8,additive,sd_matched,0.19699255413239644,-0.16965614414721877,-0.8612312525944246,4.431585693964735e-05
steering,competence,random_038,-0.05,0.0,-0.0625,0.0625,8,norm_preserving,sd_matched,0.19699255413239644,-0.16965614414721877,-0.8612312525944246,4.431585693964735e-05
steering,competence,random_038,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.19699255413239644,0.0,0.0,0.0
steering,competence,random_038,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0
steering,competence,random_038,0.05,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.19699255413239644,0.16965614414721877,0.8612312525944246,4.338913277024403e-05
steering,competence,random_038,0.05,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.19699255413239644,0.16965614414721877,0.8612312525944246,4.338913277024403e-05
steering,competence,random_038,0.1,-0.015625,-0.0625,0.03125,8,additive,sd_matched,0.19699255413239644,0.33931228829443755,1.7224625051888491,0.00012065218470524997
steering,competence,random_038,0.1,-0.015625,-0.0625,0.03125,8,norm_preserving,sd_matched,0.19699255413239644,0.33931228829443755,1.7224625051888491,0.00012065218470524997
steering,competence,random_039,-0.1,0.0,-0.046875,0.046875,8,additive,sd_matched,0.18510093785875048,-0.3188294251369888,-1.722462505188849,0.00017776656022761017
steering,competence,random_039,-0.1,0.0,-0.046875,0.046875,8,norm_preserving,sd_matched,0.18510093785875048,-0.3188294251369888,-1.722462505188849,0.00017776656022761017
steering,competence,random_039,-0.05,0.0,0.0,0.0,8,additive,sd_matched,0.18510093785875048,-0.1594147125684944,-0.8612312525944245,0.00010529332212172449
steering,competence,random_039,-0.05,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.18510093785875048,-0.1594147125684944,-0.8612312525944245,0.00010529332212172449
steering,competence,random_039,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.18510093785875048,0.0,0.0,0.0
steering,competence,random_039,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0
steering,competence,random_039,0.05,0.0625,0.0,0.140625,8,additive,sd_matched,0.18510093785875048,0.1594147125684944,0.8612312525944245,0.00010257531539537013
steering,competence,random_039,0.05,0.0625,0.0,0.140625,8,norm_preserving,sd_matched,0.18510093785875048,0.1594147125684944,0.8612312525944245,0.00010257531539537013
steering,competence,random_039,0.1,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.18510093785875048,0.3188294251369888,1.722462505188849,0.0001584722485858947
steering,competence,random_039,0.1,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.18510093785875048,0.3188294251369888,1.722462505188849,0.0001584722485858947
steering,competence,random_040,-0.1,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.19337072282284928,-0.33307381966362354,-1.7224625051888491,9.207981202052906e-05
steering,competence,random_040,-0.1,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.19337072282284928,-0.33307381966362354,-1.7224625051888491,9.207981202052906e-05
steering,competence,random_040,-0.05,-0.015625,-0.09375,0.046875,8,additive,sd_matched,0.19337072282284928,-0.16653690983181177,-0.8612312525944246,6.797199603170156e-05
steering,competence,random_040,-0.05,-0.015625,-0.09375,0.046875,8,norm_preserving,sd_matched,0.19337072282284928,-0.16653690983181177,-0.8612312525944246,6.797199603170156e-05
steering,competence,random_040,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.19337072282284928,0.0,0.0,0.0
steering,competence,random_040,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.19337072282284928,0.0,0.0,0.0
steering,competence,random_040,0.05,0.0625,0.0,0.125,8,additive,sd_matched,0.19337072282284928,0.16653690983181177,0.8612312525944246,6.375932571245357e-05
steering,competence,random_040,0.05,0.0625,0.0,0.125,8,norm_preserving,sd_matched,0.19337072282284928,0.16653690983181177,0.8612312525944246,6.375932571245357e-05
steering,competence,random_040,0.1,0.0,-0.0625,0.0625,8,additive,sd_matched,0.19337072282284928,0.33307381966362354,1.7224625051888491,9.954813867807388e-05
steering,competence,random_040,0.1,0.0,-0.0625,0.0625,8,norm_preserving,sd_matched,0.19337072282284928,0.33307381966362354,1.7224625051888491,9.954813867807388e-05
steering,competence,random_041,-0.1,-0.03125,-0.125,0.0625,8,additive,sd_matched,0.20755334019214774,-0.35750284630768026,-1.7224625051888491,9.841169230639935e-05
steering,competence,random_041,-0.1,-0.03125,-0.125,0.0625,8,norm_preserving,sd_matched,0.20755334019214774,-0.35750284630768026,-1.7224625051888491,9.841169230639935e-05
steering,competence,random_041,-0.05,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.20755334019214774,-0.17875142315384013,-0.8612312525944246,4.552737300400622e-05
steering,competence,random_041,-0.05,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.20755334019214774,-0.17875142315384013,-0.8612312525944246,4.552737300400622e-05
steering,competence,random_041,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.20755334019214774,0.0,0.0,0.0
steering,competence,random_041,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.20755334019214774,0.0,0.0,0.0
steering,competence,random_041,0.05,0.0,0.0,0.0,8,additive,sd_matched,0.20755334019214774,0.17875142315384013,0.8612312525944246,4.5166045310907066e-05
steering,competence,random_041,0.05,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.20755334019214774,0.17875142315384013,0.8612312525944246,4.5166045310907066e-05
steering,competence,random_041,0.1,-0.015625,-0.0625,0.03125,8,additive,sd_matched,0.20755334019214774,0.35750284630768026,1.7224625051888491,8.61389926285483e-05
steering,competence,random_041,0.1,-0.015625,-0.0625,0.03125,8,norm_preserving,sd_matched,0.20755334019214774,0.35750284630768026,1.7224625051888491,8.61389926285483e-05
steering,competence,random_042,-0.1,0.015625,-0.09375,0.140625,8,additive,sd_matched,0.1541773818002632,-0.265564759299139,-1.722462505188849,9.112150291912258e-05
steering,competence,random_042,-0.1,0.015625,-0.09375,0.140625,8,norm_preserving,sd_matched,0.1541773818002632,-0.265564759299139,-1.722462505188849,9.112150291912258e-05
steering,competence,random_042,-0.05,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.1541773818002632,-0.1327823796495695,-0.8612312525944245,4.717696356237866e-05
steering,competence,random_042,-0.05,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.1541773818002632,-0.1327823796495695,-0.8612312525944245,4.717696356237866e-05
steering,competence,random_042,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.1541773818002632,0.0,0.0,0.0
steering,competence,random_042,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.1541773818002632,0.0,0.0,0.0
steering,competence,random_042,0.05,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.1541773818002632,0.1327823796495695,0.8612312525944245,4.5059296098770574e-05
steering,competence,random_042,0.05,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.1541773818002632,0.1327823796495695,0.8612312525944245,4.5059296098770574e-05
steering,competence,random_042,0.1,0.015625,-0.046875,0.09375,8,additive,sd_matched,0.1541773818002632,0.265564759299139,1.722462505188849,8.738760516280308e-05
steering,competence,random_042,0.1,0.015625,-0.046875,0.09375,8,norm_preserving,sd_matched,0.1541773818002632,0.265564759299139,1.722462505188849,8.738760516280308e-05
steering,competence,random_043,-0.1,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.21260198125946744,-0.36619894124829505,-1.7224625051888491,0.00012764644634444267
steering,competence,random_043,-0.1,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.21260198125946744,-0.36619894124829505,-1.7224625051888491,0.00012764644634444267
steering,competence,random_043,-0.05,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.21260198125946744,-0.18309947062414753,-0.8612312525944246,6.905899499543011e-05
steering,competence,random_043,-0.05,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.21260198125946744,-0.18309947062414753,-0.8612312525944246,6.905899499543011e-05
steering,competence,random_043,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.21260198125946744,0.0,0.0,0.0
steering,competence,random_043,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.21260198125946744,0.0,0.0,0.0
steering,competence,random_043,0.05,0.046875,0.0,0.09375,8,additive,sd_matched,0.21260198125946744,0.18309947062414753,0.8612312525944246,6.961773033253849e-05
steering,competence,random_043,0.05,0.046875,0.0,0.09375,8,norm_preserving,sd_matched,0.21260198125946744,0.18309947062414753,0.8612312525944246,6.961773033253849e-05
steering,competence,random_043,0.1,0.046875,-0.03125,0.109375,8,additive,sd_matched,0.21260198125946744,0.36619894124829505,1.7224625051888491,0.00010053845471702516
steering,competence,random_043,0.1,0.046875,-0.03125,0.109375,8,norm_preserving,sd_matched,0.21260198125946744,0.36619894124829505,1.7224625051888491,0.00010053845471702516
steering,competence,random_044,-0.1,0.0625,0.015625,0.109375,8,additive,sd_matched,0.20773699737011486,-0.3578191889105374,-1.722462505188849,0.0001435969170415774
steering,competence,random_044,-0.1,0.0625,0.015625,0.109375,8,norm_preserving,sd_matched,0.20773699737011486,-0.3578191889105374,-1.722462505188849,0.0001435969170415774
steering,competence,random_044,-0.05,0.0,0.0,0.0,8,additive,sd_matched,0.20773699737011486,-0.1789095944552687,-0.8612312525944245,4.5706703531323e-05
steering,competence,random_044,-0.05,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.20773699737011486,-0.1789095944552687,-0.8612312525944245,4.5706703531323e-05
steering,competence,random_044,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.20773699737011486,0.0,0.0,0.0
steering,competence,random_044,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.20773699737011486,0.0,0.0,0.0
steering,competence,random_044,0.05,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.20773699737011486,0.1789095944552687,0.8612312525944245,4.989112130715512e-05
steering,competence,random_044,0.05,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.20773699737011486,0.1789095944552687,0.8612312525944245,4.989112130715512e-05
steering,competence,random_044,0.1,0.0,-0.046875,0.046875,8,additive,sd_matched,0.20773699737011486,0.3578191889105374,1.722462505188849,0.00016593873442616314
steering,competence,random_044,0.1,0.0,-0.046875,0.046875,8,norm_preserving,sd_matched,0.20773699737011486,0.3578191889105374,1.722462505188849,0.00016593873442616314
steering,competence,random_045,-0.1,-0.015625,-0.046875,0.0,8,additive,sd_matched,0.24271849460475936,-0.41807350627257994,-1.722462505188849,0.0001879761548480019
steering,competence,random_045,-0.1,-0.015625,-0.046875,0.0,8,norm_preserving,sd_matched,0.24271849460475936,-0.41807350627257994,-1.722462505188849,0.0001879761548480019
steering,competence,random_045,-0.05,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.24271849460475936,-0.20903675313628997,-0.8612312525944245,7.497097249142826e-05
steering,competence,random_045,-0.05,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.24271849460475936,-0.20903675313628997,-0.8612312525944245,7.497097249142826e-05
steering,competence,random_045,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.24271849460475936,0.0,0.0,0.0
steering,competence,random_045,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.24271849460475936,0.0,0.0,0.0
steering,competence,random_045,0.05,0.0,-0.0625,0.0625,8,additive,sd_matched,0.24271849460475936,0.20903675313628997,0.8612312525944245,7.616147195221856e-05
steering,competence,random_045,0.05,0.0,-0.0625,0.0625,8,norm_preserving,sd_matched,0.24271849460475936,0.20903675313628997,0.8612312525944245,7.616147195221856e-05
steering,competence,random_045,0.1,0.0625,0.0,0.125,8,additive,sd_matched,0.24271849460475936,0.41807350627257994,1.722462505188849,0.0001602031261427328
steering,competence,random_045,0.1,0.0625,0.0,0.125,8,norm_preserving,sd_matched,0.24271849460475936,0.41807350627257994,1.722462505188849,0.0001602031261427328
steering,competence,random_046,-0.1,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.23837213212777827,-0.4105870598720203,-1.7224625051888491,0.00016488188703078777
steering,competence,random_046,-0.1,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.23837213212777827,-0.4105870598720203,-1.7224625051888491,0.00016488188703078777
steering,competence,random_046,-0.05,0.046875,-0.03125,0.109375,8,additive,sd_matched,0.23837213212777827,-0.20529352993601016,-0.8612312525944246,6.892669625813141e-05
steering,competence,random_046,-0.05,0.046875,-0.03125,0.109375,8,norm_preserving,sd_matched,0.23837213212777827,-0.20529352993601016,-0.8612312525944246,6.892669625813141e-05
steering,competence,random_046,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.23837213212777827,0.0,0.0,0.0
steering,competence,random_046,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.23837213212777827,0.0,0.0,0.0
steering,competence,random_046,0.05,0.015625,-0.09375,0.125,8,additive,sd_matched,0.23837213212777827,0.20529352993601016,0.8612312525944246,7.221807754831389e-05
steering,competence,random_046,0.05,0.015625,-0.09375,0.125,8,norm_preserving,sd_matched,0.23837213212777827,0.20529352993601016,0.8612312525944246,7.221807754831389e-05
steering,competence,random_046,0.1,0.0,0.0,0.0,8,additive,sd_matched,0.23837213212777827,0.4105870598720203,1.7224625051888491,0.0001455802848795429
steering,competence,random_046,0.1,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.23837213212777827,0.4105870598720203,1.7224625051888491,0.0001455802848795429
steering,competence,random_047,-0.1,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.19600859410017726,-0.3376174540323356,-1.7224625051888491,9.904390753945336e-05
steering,competence,random_047,-0.1,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.19600859410017726,-0.3376174540323356,-1.7224625051888491,9.904390753945336e-05
steering,competence,random_047,-0.05,0.015625,-0.046875,0.09375,8,additive,sd_matched,0.19600859410017726,-0.1688087270161678,-0.8612312525944246,6.498565926449373e-05
steering,competence,random_047,-0.05,0.015625,-0.046875,0.09375,8,norm_preserving,sd_matched,0.19600859410017726,-0.1688087270161678,-0.8612312525944246,6.498565926449373e-05
steering,competence,random_047,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.19600859410017726,0.0,0.0,0.0
steering,competence,random_047,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.19600859410017726,0.0,0.0,0.0
steering,competence,random_047,0.05,0.0625,0.0,0.125,8,additive,sd_matched,0.19600859410017726,0.1688087270161678,0.8612312525944246,6.949855014681816e-05
steering,competence,random_047,0.05,0.0625,0.0,0.125,8,norm_preserving,sd_matched,0.19600859410017726,0.1688087270161678,0.8612312525944246,6.949855014681816e-05
steering,competence,random_047,0.1,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.19600859410017726,0.3376174540323356,1.7224625051888491,0.00010191462934017181
steering,competence,random_047,0.1,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.19600859410017726,0.3376174540323356,1.7224625051888491,0.00010191462934017181
steering,competence,random_048,-0.1,-0.015625,-0.09375,0.0625,8,additive,sd_matched,0.20709444326189402,-0.35671241355157196,-1.7224625051888491,0.00013871060218662024
steering,competence,random_048,-0.1,-0.015625,-0.09375,0.0625,8,norm_preserving,sd_matched,0.20709444326189402,-0.35671241355157196,-1.7224625051888491,0.00013871060218662024
steering,competence,random_048,-0.05,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.20709444326189402,-0.17835620677578598,-0.8612312525944246,6.539272726513445e-05
steering,competence,random_048,-0.05,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.20709444326189402,-0.17835620677578598,-0.8612312525944246,6.539272726513445e-05
steering,competence,random_048,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.20709444326189402,0.0,0.0,0.0
steering,competence,random_048,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.20709444326189402,0.0,0.0,0.0
steering,competence,random_048,0.05,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.20709444326189402,0.17835620677578598,0.8612312525944246,6.938549631740898e-05
steering,competence,random_048,0.05,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.20709444326189402,0.17835620677578598,0.8612312525944246,6.938549631740898e-05
steering,competence,random_048,0.1,0.0,-0.046875,0.046875,8,additive,sd_matched,0.20709444326189402,0.35671241355157196,1.7224625051888491,0.0001588281593285501
steering,competence,random_048,0.1,0.0,-0.046875,0.046875,8,norm_preserving,sd_matched,0.20709444326189402,0.35671241355157196,1.7224625051888491,0.0001588281593285501
steering,competence,random_049,-0.1,0.0,-0.046875,0.046875,8,additive,sd_matched,0.2117742666866623,-0.3647732339316398,-1.7224625051888491,0.00012592694838531315
steering,competence,random_049,-0.1,0.0,-0.046875,0.046875,8,norm_preserving,sd_matched,0.2117742666866623,-0.3647732339316398,-1.7224625051888491,0.00012592694838531315
steering,competence,random_049,-0.05,0.0,-0.046875,0.046875,8,additive,sd_matched,0.2117742666866623,-0.1823866169658199,-0.8612312525944246,4.7153363993857056e-05
steering,competence,random_049,-0.05,0.0,-0.046875,0.046875,8,norm_preserving,sd_matched,0.2117742666866623,-0.1823866169658199,-0.8612312525944246,4.7153363993857056e-05
steering,competence,random_049,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.2117742666866623,0.0,0.0,0.0
steering,competence,random_049,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.2117742666866623,0.0,0.0,0.0
steering,competence,random_049,0.05,0.015625,0.0,0.046875,8,additive,sd_matched,0.2117742666866623,0.1823866169658199,0.8612312525944246,4.974991679773666e-05
steering,competence,random_049,0.05,0.015625,0.0,0.046875,8,norm_preserving,sd_matched,0.2117742666866623,0.1823866169658199,0.8612312525944246,4.974991679773666e-05
steering,competence,random_049,0.1,0.015625,0.0,0.046875,8,additive,sd_matched,0.2117742666866623,0.3647732339316398,1.7224625051888491,0.00014516433293465525
steering,competence,random_049,0.1,0.015625,0.0,0.046875,8,norm_preserving,sd_matched,0.2117742666866623,0.3647732339316398,1.7224625051888491,0.00014516433293465525
steering,competence,random_050,-0.1,-0.015625,-0.09375,0.078125,8,additive,sd_matched,0.2651633819724927,-0.4567339831966874,-1.722462505188849,0.00018053187523037195
steering,competence,random_050,-0.1,-0.015625,-0.09375,0.078125,8,norm_preserving,sd_matched,0.2651633819724927,-0.4567339831966874,-1.722462505188849,0.00018053187523037195
steering,competence,random_050,-0.05,0.0,-0.046875,0.046875,8,additive,sd_matched,0.2651633819724927,-0.2283669915983437,-0.8612312525944245,7.879962504375726e-05
steering,competence,random_050,-0.05,0.0,-0.046875,0.046875,8,norm_preserving,sd_matched,0.2651633819724927,-0.2283669915983437,-0.8612312525944245,7.879962504375726e-05
steering,competence,random_050,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.2651633819724927,0.0,0.0,0.0
steering,competence,random_050,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.2651633819724927,0.0,0.0,0.0
steering,competence,random_050,0.05,0.046875,-0.03125,0.140625,8,additive,sd_matched,0.2651633819724927,0.2283669915983437,0.8612312525944245,8.103738218778744e-05
steering,competence,random_050,0.05,0.046875,-0.03125,0.140625,8,norm_preserving,sd_matched,0.2651633819724927,0.2283669915983437,0.8612312525944245,8.103738218778744e-05
steering,competence,random_050,0.1,-0.015625,-0.0625,0.03125,8,additive,sd_matched,0.2651633819724927,0.4567339831966874,1.722462505188849,0.00021758857474196702
steering,competence,random_050,0.1,-0.015625,-0.0625,0.03125,8,norm_preserving,sd_matched,0.2651633819724927,0.4567339831966874,1.722462505188849,0.00021758857474196702
steering,competence,random_051,-0.1,0.0,-0.09375,0.09375,8,additive,sd_matched,0.18891938550234072,-0.3254065580310997,-1.722462505188849,0.00012920437438879162
steering,competence,random_051,-0.1,0.0,-0.09375,0.09375,8,norm_preserving,sd_matched,0.18891938550234072,-0.3254065580310997,-1.722462505188849,0.00012920437438879162
steering,competence,random_051,-0.05,-0.015625,-0.09375,0.078125,8,additive,sd_matched,0.18891938550234072,-0.16270327901554985,-0.8612312525944245,6.097795267123729e-05
steering,competence,random_051,-0.05,-0.015625,-0.09375,0.078125,8,norm_preserving,sd_matched,0.18891938550234072,-0.16270327901554985,-0.8612312525944245,6.097795267123729e-05
steering,competence,random_051,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.18891938550234072,0.0,0.0,0.0
steering,competence,random_051,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.18891938550234072,0.0,0.0,0.0
steering,competence,random_051,0.05,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.18891938550234072,0.16270327901554985,0.8612312525944245,6.133247370598838e-05
steering,competence,random_051,0.05,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.18891938550234072,0.16270327901554985,0.8612312525944245,6.133247370598838e-05
steering,competence,random_051,0.1,0.0,-0.0625,0.078125,8,additive,sd_matched,0.18891938550234072,0.3254065580310997,1.722462505188849,0.00010718562407419086
steering,competence,random_051,0.1,0.0,-0.0625,0.078125,8,norm_preserving,sd_matched,0.18891938550234072,0.3254065580310997,1.722462505188849,0.00010718562407419086
steering,competence,random_052,-0.1,0.0,-0.078125,0.0625,8,additive,sd_matched,0.20517529669386153,-0.3534067555461741,-1.7224625051888491,0.00010985118569806218
steering,competence,random_052,-0.1,0.0,-0.078125,0.0625,8,norm_preserving,sd_matched,0.20517529669386153,-0.3534067555461741,-1.7224625051888491,0.00010985118569806218
steering,competence,random_052,-0.05,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.20517529669386153,-0.17670337777308706,-0.8612312525944246,5.493896242114715e-05
steering,competence,random_052,-0.05,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.20517529669386153,-0.17670337777308706,-0.8612312525944246,5.493896242114715e-05
steering,competence,random_052,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.20517529669386153,0.0,0.0,0.0
steering,competence,random_052,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.20517529669386153,0.0,0.0,0.0
steering,competence,random_052,0.05,0.0625,0.015625,0.109375,8,additive,sd_matched,0.20517529669386153,0.17670337777308706,0.8612312525944246,5.1254693971714005e-05
steering,competence,random_052,0.05,0.0625,0.015625,0.109375,8,norm_preserving,sd_matched,0.20517529669386153,0.17670337777308706,0.8612312525944246,5.1254693971714005e-05
steering,competence,random_052,0.1,0.015625,-0.0625,0.09375,8,additive,sd_matched,0.20517529669386153,0.3534067555461741,1.7224625051888491,9.407338802702725e-05
steering,competence,random_052,0.1,0.015625,-0.0625,0.09375,8,norm_preserving,sd_matched,0.20517529669386153,0.3534067555461741,1.7224625051888491,9.407338802702725e-05
steering,competence,random_053,-0.1,0.03125,-0.03125,0.09375,8,additive,sd_matched,0.21051369724914068,-0.3626019503403217,-1.7224625051888487,0.00010382518667029217
steering,competence,random_053,-0.1,0.03125,-0.03125,0.09375,8,norm_preserving,sd_matched,0.21051369724914068,-0.3626019503403217,-1.7224625051888487,0.00010382518667029217
steering,competence,random_053,-0.05,0.015625,-0.0625,0.09375,8,additive,sd_matched,0.21051369724914068,-0.18130097517016086,-0.8612312525944243,5.657994552166201e-05
steering,competence,random_053,-0.05,0.015625,-0.0625,0.09375,8,norm_preserving,sd_matched,0.21051369724914068,-0.18130097517016086,-0.8612312525944243,5.657994552166201e-05
steering,competence,random_053,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.21051369724914068,0.0,0.0,0.0
steering,competence,random_053,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.21051369724914068,0.0,0.0,0.0
steering,competence,random_053,0.05,0.0625,0.0,0.125,8,additive,sd_matched,0.21051369724914068,0.18130097517016086,0.8612312525944243,5.476593287312426e-05
steering,competence,random_053,0.05,0.0625,0.0,0.125,8,norm_preserving,sd_matched,0.21051369724914068,0.18130097517016086,0.8612312525944243,5.476593287312426e-05
steering,competence,random_053,0.1,0.0,-0.046875,0.046875,8,additive,sd_matched,0.21051369724914068,0.3626019503403217,1.7224625051888487,0.00011993305815849453
steering,competence,random_053,0.1,0.0,-0.046875,0.046875,8,norm_preserving,sd_matched,0.21051369724914068,0.3626019503403217,1.7224625051888487,0.00011993305815849453
steering,competence,random_054,-0.1,0.015625,-0.03125,0.0625,8,additive,sd_matched,0.2239903763654792,-0.38581502481267643,-1.722462505188849,0.00011726099910447374
steering,competence,random_054,-0.1,0.015625,-0.03125,0.0625,8,norm_preserving,sd_matched,0.2239903763654792,-0.38581502481267643,-1.722462505188849,0.00011726099910447374
steering,competence,random_054,-0.05,-0.015625,-0.09375,0.046875,8,additive,sd_matched,0.2239903763654792,-0.19290751240633822,-0.8612312525944245,6.198266055434942e-05
steering,competence,random_054,-0.05,-0.015625,-0.09375,0.046875,8,norm_preserving,sd_matched,0.2239903763654792,-0.19290751240633822,-0.8612312525944245,6.198266055434942e-05
steering,competence,random_054,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.2239903763654792,0.0,0.0,0.0
steering,competence,random_054,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.2239903763654792,0.0,0.0,0.0
steering,competence,random_054,0.05,0.03125,0.0,0.0625,8,additive,sd_matched,0.2239903763654792,0.19290751240633822,0.8612312525944245,6.938197475392371e-05
steering,competence,random_054,0.05,0.03125,0.0,0.0625,8,norm_preserving,sd_matched,0.2239903763654792,0.19290751240633822,0.8612312525944245,6.938197475392371e-05
steering,competence,random_054,0.1,0.0,-0.09375,0.09375,8,additive,sd_matched,0.2239903763654792,0.38581502481267643,1.722462505188849,0.00013961918011773378
steering,competence,random_054,0.1,0.0,-0.09375,0.09375,8,norm_preserving,sd_matched,0.2239903763654792,0.38581502481267643,1.722462505188849,0.00013961918011773378
steering,competence,random_055,-0.1,-0.015625,-0.0625,0.03125,8,additive,sd_matched,0.20266643413138163,-0.34908533385163043,-1.722462505188849,0.00013777711137663573
steering,competence,random_055,-0.1,-0.015625,-0.0625,0.03125,8,norm_preserving,sd_matched,0.20266643413138163,-0.34908533385163043,-1.722462505188849,0.00013777711137663573
steering,competence,random_055,-0.05,0.0625,0.0,0.125,8,additive,sd_matched,0.20266643413138163,-0.17454266692581522,-0.8612312525944245,4.350578092271462e-05
steering,competence,random_055,-0.05,0.0625,0.0,0.125,8,norm_preserving,sd_matched,0.20266643413138163,-0.17454266692581522,-0.8612312525944245,4.350578092271462e-05
steering,competence,random_055,0.0,0.0,0.0,0.0,8,additive,sd_matched,0.20266643413138163,0.0,0.0,0.0
steering,competence,random_055,0.0,0.0,0.0,0.0,8,norm_preserving,sd_matched,0.20266643413138163,0.0,0.0,0.0
steering,competence,random_055,0.05,0.03125,0.0,0.0625,8,additive,sd_matched,0.20266643413138163,0.17454266692581522,0.8612312525944245,4.359091690275818e-05
steering,competence,random_055,0.05,0.03125,0.0,0.0625,8,norm_preserving,sd_matched,0.20266643413138163,0.17454266692581522,0.8612312525944245,4.359091690275818e-05
steering,competence,random_055,0.1,-0.015625,-0.046875,0.0,8,additive,sd_matched,0.20266643413138163,0.34908533385163043,1.722462505188849,0.00013147221761755645
