mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_069,0.1,-0.81947021484375,-0.9300805664062499,-0.702437744140625,20,additive,sd_matched,0.23903739011137615,0.6204133402106764,2.595465671381383,0.00018752869800664485,competence,,random,069,raw
steering,competence,random_069,0.1,-0.81947021484375,-0.9300805664062499,-0.702437744140625,20,norm_preserving,sd_matched,0.23903739011137615,0.6204133402106764,2.595465671381383,0.00018752869800664485,competence,,random,069,raw
steering,competence,random_070,-0.1,-0.4896484375,-0.5941479492187499,-0.3841027832031252,20,additive,sd_matched,0.22927698449898778,-0.5950805425049641,-2.5954656713813824,0.00020270542881917208,competence,,random,070,raw
steering,competence,random_070,-0.1,-0.4896484375,-0.5941479492187499,-0.3841027832031252,20,norm_preserving,sd_matched,0.22927698449898778,-0.5950805425049641,-2.5954656713813824,0.00020270542881917208,competence,,random,070,raw
steering,competence,random_070,-0.05,0.0345703125,-0.05371582031249999,0.13125976562499994,20,additive,sd_matched,0.22927698449898778,-0.29754027125248206,-1.2977328356906912,0.00010119788203155622,competence,,random,070,raw
steering,competence,random_070,-0.05,0.0345703125,-0.05371582031249999,0.13125976562499994,20,norm_preserving,sd_matched,0.22927698449898778,-0.29754027125248206,-1.2977328356906912,0.00010119788203155622,competence,,random,070,raw
steering,competence,random_070,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.22927698449898778,0.0,0.0,0.0,competence,,random,070,raw
steering,competence,random_070,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.22927698449898778,0.0,0.0,0.0,competence,,random,070,raw
steering,competence,random_070,0.05,-0.5498046875,-0.6209130859374999,-0.4775341796875,20,additive,sd_matched,0.22927698449898778,0.29754027125248206,1.2977328356906912,0.00011804469249909744,competence,,random,070,raw
steering,competence,random_070,0.05,-0.5498046875,-0.6209130859374999,-0.4775341796875,20,norm_preserving,sd_matched,0.22927698449898778,0.29754027125248206,1.2977328356906912,0.00011804469249909744,competence,,random,070,raw
