mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_008,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.27273802385527124,0.0,0.0,0.0,competence,,random,008,raw
steering,competence,random_008,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.27273802385527124,0.0,0.0,0.0,competence,,random,008,raw
steering,competence,random_008,0.05,-0.3640625,-0.515625,-0.1999609375000002,20,additive,sd_matched,0.27273802385527124,0.26329079783787135,0.9653615367455581,0.00012875383254140615,competence,,random,008,raw
steering,competence,random_008,0.05,-0.3640625,-0.515625,-0.1999609375000002,20,norm_preserving,sd_matched,0.27273802385527124,0.26329079783787135,0.9653615367455581,0.00012875383254140615,competence,,random,008,raw
steering,competence,random_008,0.1,-0.3078125,-0.6046875,0.0078125,20,additive,sd_matched,0.27273802385527124,0.5265815956757427,1.9307230734911163,0.0002784706011880189,competence,,random,008,raw
steering,competence,random_008,0.1,-0.3078125,-0.6046875,0.0078125,20,norm_preserving,sd_matched,0.27273802385527124,0.5265815956757427,1.9307230734911163,0.0002784706011880189,competence,,random,008,raw
steering,competence,random_009,-0.1,-0.921875,-1.11875,-0.7187109375000003,20,additive,sd_matched,0.2939596039531981,-0.56755459002675,-1.9307230734911167,0.0004553207545541227,competence,,random,009,raw
steering,competence,random_009,-0.1,-0.921875,-1.11875,-0.7187109375000003,20,norm_preserving,sd_matched,0.2939596039531981,-0.56755459002675,-1.9307230734911167,0.0004553207545541227,competence,,random,009,raw
steering,competence,random_009,-0.05,-0.5828125,-0.6734375,-0.490625,20,additive,sd_matched,0.2939596039531981,-0.283777295013375,-0.9653615367455584,0.00014782926882617176,competence,,random,009,raw
steering,competence,random_009,-0.05,-0.5828125,-0.6734375,-0.490625,20,norm_preserving,sd_matched,0.2939596039531981,-0.283777295013375,-0.9653615367455584,0.00014782926882617176,competence,,random,009,raw
steering,competence,random_009,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2939596039531981,0.0,0.0,0.0,competence,,random,009,raw
steering,competence,random_009,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2939596039531981,0.0,0.0,0.0,competence,,random,009,raw
steering,competence,random_009,0.05,0.125,-0.090625,0.3703515624999998,20,additive,sd_matched,0.2939596039531981,0.283777295013375,0.9653615367455584,0.0001678178523434326,competence,,random,009,raw
steering,competence,random_009,0.05,0.125,-0.090625,0.3703515624999998,20,norm_preserving,sd_matched,0.2939596039531981,0.283777295013375,0.9653615367455584,0.0001678178523434326,competence,,random,009,raw
steering,competence,random_009,0.1,0.1921875,-0.15949218749999977,0.559375,20,additive,sd_matched,0.2939596039531981,0.56755459002675,1.9307230734911167,0.000372282083844766,competence,,random,009,raw
steering,competence,random_009,0.1,0.1921875,-0.15949218749999977,0.559375,20,norm_preserving,sd_matched,0.2939596039531981,0.56755459002675,1.9307230734911167,0.000372282083844766,competence,,random,009,raw
steering,competence,random_010,-0.1,-0.5859375,-0.8219140625,-0.3812109375000002,20,additive,sd_matched,0.23919614237712408,-0.4618215111775797,-1.9307230734911165,0.00031872454565018415,competence,,random,010,raw
steering,competence,random_010,-0.1,-0.5859375,-0.8219140625,-0.3812109375000002,20,norm_preserving,sd_matched,0.23919614237712408,-0.4618215111775797,-1.9307230734911165,0.00031872454565018415,competence,,random,010,raw
steering,competence,random_010,-0.05,-0.09375,-0.2125,0.021875,20,additive,sd_matched,0.23919614237712408,-0.23091075558878985,-0.9653615367455582,0.00010883179493248463,competence,,random,010,raw
steering,competence,random_010,-0.05,-0.09375,-0.2125,0.021875,20,norm_preserving,sd_matched,0.23919614237712408,-0.23091075558878985,-0.9653615367455582,0.00010883179493248463,competence,,random,010,raw
steering,competence,random_010,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.23919614237712408,0.0,0.0,0.0,competence,,random,010,raw
steering,competence,random_010,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.23919614237712408,0.0,0.0,0.0,competence,,random,010,raw
steering,competence,random_010,0.05,-0.4046875,-0.5484375,-0.2499609375000002,20,additive,sd_matched,0.23919614237712408,0.23091075558878985,0.9653615367455582,0.00011476268264232203,competence,,random,010,raw
steering,competence,random_010,0.05,-0.4046875,-0.5484375,-0.2499609375000002,20,norm_preserving,sd_matched,0.23919614237712408,0.23091075558878985,0.9653615367455582,0.00011476268264232203,competence,,random,010,raw
steering,competence,random_010,0.1,-1.5234375,-1.664140625,-1.384375,20,additive,sd_matched,0.23919614237712408,0.4618215111775797,1.9307230734911165,0.00026704638730734587,competence,,random,010,raw
steering,competence,random_010,0.1,-1.5234375,-1.664140625,-1.384375,20,norm_preserving,sd_matched,0.23919614237712408,0.4618215111775797,1.9307230734911165,0.00026704638730734587,competence,,random,010,raw
steering,competence,random_011,-0.1,-0.83125,-0.946875,-0.71875,20,additive,sd_matched,0.2034181683585222,-0.3927441512170993,-1.9307230734911163,0.00028350911452434957,competence,,random,011,raw
steering,competence,random_011,-0.1,-0.83125,-0.946875,-0.71875,20,norm_preserving,sd_matched,0.2034181683585222,-0.3927441512170993,-1.9307230734911163,0.00028350911452434957,competence,,random,011,raw
steering,competence,random_011,-0.05,-0.9,-1.037578125,-0.75,20,additive,sd_matched,0.2034181683585222,-0.19637207560854966,-0.9653615367455581,9.034656977746636e-05,competence,,random,011,raw
steering,competence,random_011,-0.05,-0.9,-1.037578125,-0.75,20,norm_preserving,sd_matched,0.2034181683585222,-0.19637207560854966,-0.9653615367455581,9.034656977746636e-05,competence,,random,011,raw
steering,competence,random_011,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2034181683585222,0.0,0.0,0.0,competence,,random,011,raw
steering,competence,random_011,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2034181683585222,0.0,0.0,0.0,competence,,random,011,raw
steering,competence,random_011,0.05,0.65625,0.55625,0.759375,20,additive,sd_matched,0.2034181683585222,0.19637207560854966,0.9653615367455581,0.00010133628529729322,competence,,random,011,raw
steering,competence,random_011,0.05,0.65625,0.55625,0.759375,20,norm_preserving,sd_matched,0.2034181683585222,0.19637207560854966,0.9653615367455581,0.00010133628529729322,competence,,random,011,raw
steering,competence,random_011,0.1,0.8890625,0.7327734375,1.0641015624999997,20,additive,sd_matched,0.2034181683585222,0.3927441512170993,1.9307230734911163,0.0002555327955633402,competence,,random,011,raw
steering,competence,random_011,0.1,0.8890625,0.7327734375,1.0641015624999997,20,norm_preserving,sd_matched,0.2034181683585222,0.3927441512170993,1.9307230734911163,0.0002555327955633402,competence,,random,011,raw
steering,competence,random_012,-0.1,-0.04375,-0.24378906249999993,0.2015625,20,additive,sd_matched,0.26125297979012246,-0.5044071560990977,-1.930723073491116,0.000307141977827996,competence,,random,012,raw
steering,competence,random_012,-0.1,-0.04375,-0.24378906249999993,0.2015625,20,norm_preserving,sd_matched,0.26125297979012246,-0.5044071560990977,-1.930723073491116,0.000307141977827996,competence,,random,012,raw
steering,competence,random_012,-0.05,-0.075,-0.178125,0.0515625,20,additive,sd_matched,0.26125297979012246,-0.25220357804954885,-0.965361536745558,0.00012279390648473054,competence,,random,012,raw
steering,competence,random_012,-0.05,-0.075,-0.178125,0.0515625,20,norm_preserving,sd_matched,0.26125297979012246,-0.25220357804954885,-0.965361536745558,0.00012279390648473054,competence,,random,012,raw
steering,competence,random_012,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.26125297979012246,0.0,0.0,0.0,competence,,random,012,raw
steering,competence,random_012,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.26125297979012246,0.0,0.0,0.0,competence,,random,012,raw
steering,competence,random_012,0.05,-0.4953125,-0.7781640624999999,-0.2483984375000002,20,additive,sd_matched,0.26125297979012246,0.25220357804954885,0.965361536745558,0.0001159734747488983,competence,,random,012,raw
steering,competence,random_012,0.05,-0.4953125,-0.7781640624999999,-0.2483984375000002,20,norm_preserving,sd_matched,0.26125297979012246,0.25220357804954885,0.965361536745558,0.0001159734747488983,competence,,random,012,raw
steering,competence,random_012,0.1,-1.05,-1.246875,-0.865625,20,additive,sd_matched,0.26125297979012246,0.5044071560990977,1.930723073491116,0.0002576460246928036,competence,,random,012,raw
